chunk,route_id,segment_id,segment_path,video_path,video_size_bytes,has_raw_log_bz2,has_preview_png,has_frame_times,frame_times_shape,has_frame_positions,frame_positions_shape,has_frame_velocities,frame_velocities_shape,has_frame_orientations,frame_orientations_shape,frame_count,start_time_s,end_time_s,duration_s,estimated_fps,timestamps_monotonic,mean_speed_mps,max_speed_mps,usable,issue,split
Chunk_7,99c94dc769b5d96e|2018-07-19--15-34-31,18,Chunk_7/99c94dc769b5d96e|2018-07-19--15-34-31/18,Chunk_7/99c94dc769b5d96e|2018-07-19--15-34-31/18/video.hevc,37492174,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,176716.2294,176776.178557,59.949157,20.000281,True,30.221434,33.157712,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,27,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/27,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/27/video.hevc,37475326,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,245928.133935,245988.08307,59.949135,20.000289,True,33.432126,33.731273,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,28,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/28,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/28/video.hevc,37484942,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,245988.133071,246048.082231,59.94916,20.00028,True,33.448777,33.703924,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,29,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/29,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/29/video.hevc,37499614,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246048.132246,246108.081396,59.94915,20.000284,True,33.373623,33.633009,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,30,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/30,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/30/video.hevc,37495774,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246108.131401,246168.080548,59.949147,20.000285,True,32.737186,33.688442,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,31,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/31,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/31/video.hevc,37494270,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246168.130539,246228.079703,59.949164,20.000279,True,30.538473,34.148352,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,32,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/32,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/32/video.hevc,37469742,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246228.129702,246288.078867,59.949165,20.000279,True,29.710171,31.959636,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,33,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/33,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/33/video.hevc,37475566,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246288.128866,246348.078042,59.949176,20.000275,True,28.796414,30.839085,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,34,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/34,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/34/video.hevc,37500702,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246348.128019,246408.077178,59.949159,20.000281,True,30.626091,31.066382,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,35,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/35,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/35/video.hevc,37486606,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246408.127171,246468.076326,59.949155,20.000282,True,28.174927,30.736012,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,36,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/36,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/36/video.hevc,37434766,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246468.126363,246528.075508,59.949145,20.000285,True,12.493137,21.618304,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,37,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/37,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/37/video.hevc,37499774,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246528.125488,246588.074651,59.949163,20.000279,True,10.250787,18.305745,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,38,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/38,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/38/video.hevc,37500878,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,246588.124641,246648.073801,59.94916,20.00028,True,1.046036,11.567971,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--10-39-03,39,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/39,Chunk_7/99c94dc769b5d96e|2018-07-20--10-39-03/39/video.hevc,37495294,True,True,True,1199,True,1199x3,True,1199x3,True,1199x4,1199,246648.123832,246708.073059,59.949227,19.983577,True,18.427552,21.626971,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-07-46,7,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/7,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/7/video.hevc,37507646,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,264450.683048,264510.632205,59.949157,20.000281,True,9.662693,21.20753,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-07-46,8,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/8,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/8/video.hevc,37465854,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,264510.68221,264570.631376,59.949166,20.000278,True,7.42605,18.033858,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-07-46,9,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/9,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/9/video.hevc,37453022,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,264570.681389,264630.63053,59.949141,20.000287,True,0.358197,6.458316,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-07-46,10,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/10,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/10/video.hevc,37468206,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,264630.680534,264690.629682,59.949148,20.000284,True,6.955164,23.848174,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-07-46,11,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/11,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/11/video.hevc,37502894,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,264690.679686,264750.62884,59.949154,20.000282,True,24.197943,28.606337,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-07-46,12,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/12,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/12/video.hevc,37472830,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,264750.678842,264810.627993,59.949151,20.000283,True,27.703283,28.513279,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-07-46,13,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/13,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/13/video.hevc,37510734,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,264810.677997,264870.627159,59.949162,20.00028,True,26.55888,28.875021,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-07-46,14,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/14,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/14/video.hevc,37459358,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,264870.677156,264930.626315,59.949159,20.000281,True,6.474132,17.046911,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-07-46,15,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/15,Chunk_7/99c94dc769b5d96e|2018-07-20--16-07-46/15/video.hevc,37434750,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,264930.676315,264990.625465,59.94915,20.000284,True,5.003461,12.470911,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-42-49,0,Chunk_7/99c94dc769b5d96e|2018-07-20--16-42-49/0,Chunk_7/99c94dc769b5d96e|2018-07-20--16-42-49/0/video.hevc,6926414,True,True,True,222,True,222x3,True,222x3,True,222x4,222,266134.061691,266145.111527,11.049836,20.000297,True,0.028216,0.074165,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,0,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/0,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/0/video.hevc,37167982,True,True,True,1189,True,1189x3,True,1189x3,True,1189x4,1189,266149.03659,266208.435697,59.399107,20.000301,True,0.964223,3.902242,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,1,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/1,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/1/video.hevc,37556654,True,True,True,1201,True,1201x3,True,1201x3,True,1201x4,1201,266208.485696,266268.484874,59.999178,20.000274,True,4.126645,7.809549,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,2,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/2,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/2/video.hevc,37456958,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266268.534847,266328.484043,59.949196,20.000268,True,4.619746,10.924338,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,3,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/3,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/3/video.hevc,37485502,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266328.534004,266388.48318,59.949176,20.000275,True,8.330398,15.806842,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,4,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/4,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/4/video.hevc,37507614,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266388.533166,266448.482325,59.949159,20.000281,True,20.885628,28.717383,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,5,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/5,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/5/video.hevc,37467518,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266448.53232,266508.481478,59.949158,20.000281,True,28.290456,28.924942,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,6,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/6,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/6/video.hevc,37517534,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266508.531479,266568.480634,59.949155,20.000282,True,21.894581,29.101957,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,7,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/7,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/7/video.hevc,37474750,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266568.530641,266628.479798,59.949157,20.000281,True,5.639041,12.005196,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,8,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/8,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/8/video.hevc,37458702,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266628.529811,266688.478967,59.949156,20.000282,True,3.462872,9.33456,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,9,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/9,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/9/video.hevc,37428638,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266688.528958,266748.478111,59.949153,20.000283,True,3.753673,10.747735,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,10,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/10,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/10/video.hevc,37439550,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266748.52811,266808.477261,59.949151,20.000283,True,0.048751,2.029457,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--16-43-04,11,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/11,Chunk_7/99c94dc769b5d96e|2018-07-20--16-43-04/11/video.hevc,37530078,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,266808.527279,266868.476426,59.949147,20.000285,True,13.217076,18.58811,True,ok,test
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,0,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/0,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/0/video.hevc,37183790,True,True,True,1192,True,1192x3,True,1192x3,True,1192x4,1192,278953.647364,279013.196534,59.54917,20.000279,True,9.716004,21.118193,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,1,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/1,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/1/video.hevc,37411598,True,True,True,1199,True,1199x3,True,1199x3,True,1199x4,1199,279013.246525,279073.145684,59.899159,20.000281,True,7.066012,17.88452,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,2,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/2,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/2/video.hevc,37567006,True,True,True,1201,True,1201x3,True,1201x3,True,1201x4,1201,279073.195709,279133.194837,59.999128,20.000291,True,8.434353,24.923917,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,3,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/3,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/3/video.hevc,37489294,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,279133.244841,279193.193998,59.949157,20.000281,True,29.410674,32.831494,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,4,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/4,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/4/video.hevc,37482510,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,279193.243997,279253.193171,59.949174,20.000276,True,32.7009,33.061318,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,5,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/5,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/5/video.hevc,37473950,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,279253.243155,279313.192348,59.949193,20.000269,True,32.782911,33.118297,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,6,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/6,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/6/video.hevc,37554670,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,279313.242311,279373.191473,59.949162,20.00028,True,32.840934,33.106967,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,7,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/7,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/7/video.hevc,37425742,True,True,True,1199,True,1199x3,True,1199x3,True,1199x4,1199,279373.241468,279433.140657,59.899189,20.000271,True,32.861944,33.145216,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,8,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/8,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/8/video.hevc,37533870,True,True,True,1201,True,1201x3,True,1201x3,True,1201x4,1201,279433.190624,279493.189806,59.999182,20.000273,True,32.74948,33.133656,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,9,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/9,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/9/video.hevc,37499214,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,279493.239781,279553.188943,59.949162,20.00028,True,32.682469,32.853518,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,10,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/10,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/10/video.hevc,37505118,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,279553.238941,279613.188109,59.949168,20.000278,True,32.770069,33.032182,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-20--20-16-28,11,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/11,Chunk_7/99c94dc769b5d96e|2018-07-20--20-16-28/11/video.hevc,37448030,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,279613.238095,279673.18726,59.949165,20.000279,True,32.848439,33.128478,True,ok,validation
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,29,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/29,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/29/video.hevc,37490238,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,56577.650329,56637.599489,59.94916,20.00028,True,33.42458,36.723426,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,30,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/30,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/30/video.hevc,37484270,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,56637.649508,56697.598662,59.949154,20.000282,True,35.153402,39.578412,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,31,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/31,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/31/video.hevc,37487326,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,56697.648643,56757.597818,59.949175,20.000275,True,34.582716,36.13187,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,32,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/32,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/32/video.hevc,37472878,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,56757.64782,56817.596974,59.949154,20.000282,True,34.288521,35.851789,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,33,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/33,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/33/video.hevc,37497998,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,56817.646973,56877.596116,59.949143,20.000286,True,29.802135,33.519846,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,34,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/34,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/34/video.hevc,37476014,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,56877.646129,56937.595274,59.949145,20.000285,True,27.686338,30.585567,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,35,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/35,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/35/video.hevc,37532526,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,56937.645287,56997.594434,59.949147,20.000285,True,28.975816,31.342275,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,36,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/36,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/36/video.hevc,37507166,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,56997.644435,57057.59359,59.949155,20.000282,True,31.826313,33.655811,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,37,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/37,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/37/video.hevc,37500654,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,57057.643582,57117.592759,59.949177,20.000275,True,28.412206,31.970249,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,38,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/38,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/38/video.hevc,37514142,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,57117.642756,57177.591906,59.94915,20.000284,True,18.896793,21.72293,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-23--09-23-24,39,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/39,Chunk_7/99c94dc769b5d96e|2018-07-23--09-23-24/39/video.hevc,37513022,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,57177.641902,57237.591069,59.949167,20.000278,True,11.713172,20.976307,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-24--20-31-30,4,Chunk_7/99c94dc769b5d96e|2018-07-24--20-31-30/4,Chunk_7/99c94dc769b5d96e|2018-07-24--20-31-30/4/video.hevc,37469646,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,294.381338,354.330547,59.949209,20.000264,True,14.156711,16.966794,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-24--20-31-30,5,Chunk_7/99c94dc769b5d96e|2018-07-24--20-31-30/5,Chunk_7/99c94dc769b5d96e|2018-07-24--20-31-30/5/video.hevc,37429838,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,354.380496,414.329643,59.949147,20.000285,True,7.079757,16.939593,True,ok,train
Chunk_7,99c94dc769b5d96e|2018-07-24--20-31-30,6,Chunk_7/99c94dc769b5d96e|2018-07-24--20-31-30/6,Chunk_7/99c94dc769b5d96e|2018-07-24--20-31-30/6/video.hevc,37496238,True,True,True,1200,True,1200x3,True,1200x3,True,1200x4,1200,414.379676,474.328818,59.949142,20.000286,True,0.797193,9.313605,True,ok,train
